DMCODE,GiessenErgebnis,Anlage,OEFFNUNGSZEIT,DRUCKKORREKTUR_SOLL,Heizkreis11Beginn,Heizkreis11Max,Heizkreis11Ende,Heizkreis12Beginn,Heizkreis12Max,Heizkreis12Ende,Kuehlkreis2TempBeginn,Kuehlkreis9Durchfl.Max,Kuehlkreis11Durchfl.Max,Kuehlkreis15TempMax,Kuehlkreis17Durchfl.Max,Kuehlkreis22Durchfl.Max,Kuehlkreis23Durchfl.Max,Kuehlkreis27Durchfl.Ende,Kuehlkreis28Durchfl.Beginn,Thermo5Beginn
23812250160106,0,N38,207,0,522,528.8,524.6,521.6,528.2,524.6,349.8,59.2,73.5,331.775,36.7,1.18,0.92,0.98,0,383.25
23812340160106,0,N38,176,0,522,528.6,524.8,521.2,528,524.8,353.8,58,73.5,331.775,36.6,1.16,0.9,0.98,0,383.25
23812360160106,0,N38,349,0,523.2,529.8,524.6,522.8,529.4,525,333.2,59.3,74,381.8275862,36.5,1.18,0.02,0.98,0,359.2
23812370170106,0,N38,235,0,521.6,529.6,525,521.2,529,524.8,338.2,57.3,2.5,331.775,36.6,1.16,0.9,0.98,0,373.4416667
23812450170106,0,N38,224,0,521.4,529.6,524.8,521.2,529.6,524.8,337.2,59.2,75.3,331.775,36.6,1.18,0.92,0.98,0.02,373.4416667
23812560170106,1,N38,182,0,521.2,528.8,524.8,521.6,528.2,525,351.6,59.3,73.5,331.775,37,1.18,0.9,0.98,0,383.25
23812560170106,1,N38,182,0,521.2,528.8,524.8,521.6,528.2,525,351.6,59.3,73.5,331.775,37,1.18,0.9,0.98,0,383.25
23812560170106,1,N38,182,0,521.2,528.8,524.8,521.6,528.2,525,351.6,59.3,73.5,331.775,37,1.18,0.9,0.98,0,383.25
23812560170106,1,N38,182,0,521.2,528.8,524.8,521.6,528.2,525,351.6,59.3,73.5,331.775,37,1.18,0.9,0.98,0,383.25
23812560170106,1,N38,182,0,521.2,528.8,524.8,521.6,528.2,525,351.6,59.3,73.5,331.775,37,1.18,0.9,0.98,0,383.25
23812590170106,0,N38,244,0,521.8,529.8,524.6,521,529.2,525,337.6,58.6,72.7,381.8275862,36.6,1.18,0.9,0.98,0,373.4416667
23812610170106,0,N38,190,0,521.4,529.2,525,521.2,528.8,525,344.2,59.2,72.7,331.775,36.6,1.16,0.88,0.98,0,373.4416667
23812640170106,0,N38,174,0,521.8,528.8,524.8,521.2,528.6,525,352.2,59.3,74.4,331.775,36.6,1.16,0.9,0.98,0,383.25
23812790170106,0,N38,199,0,521.8,528.4,524.8,521.6,528.8,525.2,353.8,58.6,73.5,331.775,36.6,1.18,0.92,1,0,383.25
23812950170106,0,N38,195,0,522.2,528.6,524.6,522,528.2,525,355,58.6,74,331.775,36.6,1.16,0.88,1,0,383.25
23812980170106,0,N38,195,0,522,528.8,524.8,521.6,528.2,525,356,57.9,73.5,331.775,36.6,1.18,0.92,0.98,0,391.02
23813020170106,1,N38,3078,0,647,656.2,513.8,602,625.2,520.6,251.6,3.2,2.3,381.8275862,1.5,0,0,0,0,317.2
23813020170106,1,N38,3078,0,647,656.2,513.8,602,625.2,520.6,251.6,3.2,2.3,381.8275862,1.5,0,0,0,0,317.2
23813020170106,1,N38,3078,0,647,656.2,513.8,602,625.2,520.6,251.6,3.2,2.3,381.8275862,1.5,0,0,0,0,317.2
23813020170106,1,N38,3078,0,647,656.2,513.8,602,625.2,520.6,251.6,3.2,2.3,381.8275862,1.5,0,0,0,0,317.2
23813020170106,1,N38,3078,0,647,656.2,513.8,602,625.2,520.6,251.6,3.2,2.3,381.8275862,1.5,0,0,0,0,317.2
23813040170106,0,N38,192,0,521.8,529,525,521.6,529.4,525,327,57.9,72.7,331.775,36.6,1.18,0.9,0.98,0.02,373.4416667
23813070170106,0,N38,193,0,521.8,529,524.8,521.4,528.6,525,342.8,58,73.8,331.775,37.1,1.16,0.88,0.98,0,373.4416667
23813090170106,0,N38,175,0,521.8,528.6,524.8,521.2,528.2,525,349.4,57.9,74,331.775,36.6,1.18,0.9,0.98,0,383.25
23813100170106,0,N38,187,0,521.6,528.8,524.8,521.2,528,525,350.6,57.9,74,331.775,36.6,1.16,0.9,0.98,0.02,383.25
23813130170106,1,N38,201,0,522,528.8,525,521.6,528.2,525,351,57.9,74.5,331.775,36.6,1.18,0.9,0.98,0,383.25
23813130170106,1,N38,201,0,522,528.8,525,521.6,528.2,525,351,57.9,74.5,331.775,36.6,1.18,0.9,0.98,0,383.25
23813130170106,1,N38,201,0,522,528.8,525,521.6,528.2,525,351,57.9,74.5,331.775,36.6,1.18,0.9,0.98,0,383.25
23813130170106,1,N38,201,0,522,528.8,525,521.6,528.2,525,351,57.9,74.5,331.775,36.6,1.18,0.9,0.98,0,383.25
23813130170106,1,N38,201,0,522,528.8,525,521.6,528.2,525,351,57.9,74.5,331.775,36.6,1.18,0.9,0.98,0,383.25
23813150170106,1,N38,1100,0,638,658.8,515.8,608,635.8,521.8,290.2,3.3,2.5,381.8275862,36.6,1.18,0.02,1,0,317.2
23813150170106,1,N38,1100,0,638,658.8,515.8,608,635.8,521.8,290.2,3.3,2.5,381.8275862,36.6,1.18,0.02,1,0,317.2
23813150170106,1,N38,1100,0,638,658.8,515.8,608,635.8,521.8,290.2,3.3,2.5,381.8275862,36.6,1.18,0.02,1,0,317.2
23813150170106,1,N38,1100,0,638,658.8,515.8,608,635.8,521.8,290.2,3.3,2.5,381.8275862,36.6,1.18,0.02,1,0,317.2
23813150170106,1,N38,1100,0,638,658.8,515.8,608,635.8,521.8,290.2,3.3,2.5,381.8275862,36.6,1.18,0.02,1,0,317.2
23813200170106,0,N38,243,0,521.4,529.2,525,521,529,525,342.2,57.9,74,331.775,38,1.18,0.92,0.98,0,373.4416667
23813230170106,0,N38,204,0,521.8,529,524.6,521.4,528.8,524.8,349.4,57.9,74.5,331.775,36.6,1.18,0.9,0.98,0.02,383.25
23813250170106,0,N38,182,0,521.4,528.6,524.8,521.4,528.2,525,355,57.9,74,331.775,36.6,1.18,0.9,0.98,0,383.25
23813350230106,0,N38,166,1,521.6,528.6,524.6,521.4,528.6,525,337.6,59.2,74,331.775,36.6,1.16,0.92,0.98,0,373.4416667
23813430230106,0,N38,171,0,521.2,528.2,524.6,521.4,528,525,332.2,59.8,73.5,331.775,37.5,1.18,0.92,0.98,0,373.4416667
23813440230106,0,N38,162,0,521.8,528.2,524.6,522,528,524.8,341,58.5,74,331.775,38,1.18,0.88,0.98,0,373.4416667
23813450230106,0,N38,158,0,521.2,528.2,524.4,521.6,528.2,525,345.6,59.2,73.5,331.775,36.6,1.18,0.92,0.98,0,373.4416667
23813490230106,0,N38,179,0,521,528.2,525,521.2,528,525,349.4,57.8,73.5,331.775,37.4,1.18,0.9,0.98,0,383.25
23813500230106,0,N38,180,0,521.6,528.4,525,521.2,527.8,525.4,348.8,59.2,74,331.775,36.6,1.18,0.9,0.98,0.02,383.25
23813540230106,0,N38,168,0,521.8,528.2,524.8,521.6,527.8,525,352.8,59.1,75.3,331.775,38,1.18,0.9,0.98,0.02,383.25
23813560230106,0,N38,591,0,646,658.4,651,624,649.2,649.2,315.2,3.4,2.5,381.8275862,36.6,0,0,0.98,0,317.2
23813620230106,0,N38,167,0,521.4,528.2,524.6,521.4,528,524.8,343.8,58.5,73.2,331.775,37.1,1.18,0.92,0.98,0.02,373.4416667
23813640230106,0,N38,175,0,521.4,528.8,524.8,521.2,528.2,525,348.8,57.9,73.5,331.775,36.6,1.18,0.92,0.98,0.02,383.25
23813650230106,0,N38,171,0,521.6,528,524.6,521.2,527.8,525,350.6,59.2,74.5,331.775,37.1,1.18,0.92,0.98,0,383.25
23813670230106,0,N38,159,0,521.8,528.2,524.8,522,528,525,353.2,57.9,73.5,331.775,38,1.18,0.9,0.98,0,383.25
23813690230106,0,N38,171,0,522,528.6,524.8,522,528,524.8,351.6,57.8,72.7,331.775,36.6,1.18,0.9,0.98,0,383.25
23813820230106,0,N38,385,0,522.2,530.6,525,521.6,530,525.2,324.2,58.2,2.5,381.8275862,36.9,1.18,0.02,0.98,0,359.2
23813880230106,0,N38,172,0,521.8,529.2,524.8,521.8,529,525,332.2,59.2,74.1,331.775,36.6,1.18,0.92,0.98,0,373.4416667
23813950230106,0,N38,183,0,521.4,528.8,524.6,521.2,528,525,350.6,57.9,74,331.775,37.1,1.18,0.92,0.98,0,383.25
23813990230106,0,N38,217,0,521.6,529,525,521.6,528.4,525,348.2,58.5,74,331.775,38,1.16,0.9,0.98,0,383.25
23814030230106,0,N38,347,0,521.8,530.6,524.8,521.6,530.2,525,322,59.8,2.5,381.8275862,36.6,1.18,0.02,0.98,0,359.2
23814050240106,0,N38,220,0,521.6,529,524.8,521.8,528.8,525,337.6,58.5,72.7,331.775,36.6,1.18,0.9,1,0,373.4416667
23814120240106,0,N38,190,0,521.6,528.6,524.6,521.2,528,524.8,349.8,57.9,72.5,331.775,36.6,1.18,0.9,0.98,0,383.25
23814130240106,0,N38,196,0,521.4,529,524.8,521,528,525,349.4,56.6,69.5,331.775,36.6,1.18,0.9,0.98,0,383.25
23814180240106,0,N38,186,0,522,529,525,521.2,529.2,525.2,331.6,57.9,75.3,331.775,37,0,0.9,1,0,373.4416667
23814210240106,0,N38,181,0,521.8,528.6,525,521.2,528.2,525,347.8,57.4,70.9,331.775,38,1.18,0.92,0.98,0,383.25
23814260240106,1,N38,173,0,521.4,528.6,524.8,521.2,528.2,525,353.2,57.3,70.6,331.775,36.6,1.16,0.9,0.98,0,383.25
23814260240106,1,N38,173,0,521.4,528.6,524.8,521.2,528.2,525,353.2,57.3,70.6,331.775,36.6,1.16,0.9,0.98,0,383.25
23814260240106,1,N38,173,0,521.4,528.6,524.8,521.2,528.2,525,353.2,57.3,70.6,331.775,36.6,1.16,0.9,0.98,0,383.25
23814260240106,1,N38,173,0,521.4,528.6,524.8,521.2,528.2,525,353.2,57.3,70.6,331.775,36.6,1.16,0.9,0.98,0,383.25
23814260240106,1,N38,173,0,521.4,528.6,524.8,521.2,528.2,525,353.2,57.3,70.6,331.775,36.6,1.16,0.9,0.98,0,383.25
23814280240106,0,N38,219,0,521.6,528.6,524.8,521.6,528.4,525,348.2,57.9,72.7,331.775,36.6,1.18,0.88,0.98,0,383.25
23814300240106,0,N38,162,0,521.8,528.4,525,521.8,528.2,525,352.8,57.3,71.3,331.775,36.6,1.16,0.9,0.98,0,383.25
23814330240106,0,N38,166,0,521.8,528.6,524.8,521.4,528.2,525,347.2,58.5,73.5,331.775,36.6,1.18,0.92,1,0,383.25
23814380240106,0,N38,207,0,521.4,528.8,525,521.4,528.2,524.8,352.2,57.9,73.5,331.775,36.6,1.18,0.94,1,0,383.25
23814410240106,0,N38,159,0,521.8,528,524.8,522,527.8,525,356.6,58.5,74,331.775,36.6,1.18,0.9,1,0.02,391.02
23814430240106,0,N38,174,0,522,528,524.8,522,527.8,524.6,356.6,58.5,74,331.775,36.9,1.16,0.9,1,0,391.02
23814500240106,0,N38,146,0,521.8,528,524.8,522,527.6,525,357.6,58.5,74,331.775,37.6,1.18,0.9,1,0,391.02
23814530240106,0,N38,159,0,522,528.8,525,522,528.2,525.2,348.2,57.4,73.5,331.775,36.6,1.16,0.02,1,0,383.25
23814650240106,0,N38,187,0,521.8,528.6,524.6,521.8,528,525,354.4,56.6,72.7,331.775,37.5,1.16,0.9,0.98,0,383.25
23814660240106,0,N38,165,0,521.4,528,524.8,521.6,528,525.2,356.6,58.5,73.5,331.775,36.6,1.18,0.9,0.98,0,391.02
23814670240106,0,N38,156,0,521.8,528,524.6,522.2,527.8,524.6,358.2,58.7,73.5,331.775,38,1.16,0.9,0.98,0,391.02
23814680240106,1,N38,160,0,521.6,528.2,524.6,522,527.8,524.8,358.8,58.5,72.7,331.775,36.6,1.16,0.86,1,0,391.02
23814680240106,1,N38,160,0,521.6,528.2,524.6,522,527.8,524.8,358.8,58.5,72.7,331.775,36.6,1.16,0.86,1,0,391.02
23814680240106,1,N38,160,0,521.6,528.2,524.6,522,527.8,524.8,358.8,58.5,72.7,331.775,36.6,1.16,0.86,1,0,391.02
23814680240106,1,N38,160,0,521.6,528.2,524.6,522,527.8,524.8,358.8,58.5,72.7,331.775,36.6,1.16,0.86,1,0,391.02
23814680240106,1,N38,160,0,521.6,528.2,524.6,522,527.8,524.8,358.8,58.5,72.7,331.775,36.6,1.16,0.86,1,0,391.02
23814750240106,0,N38,172,0,647,654.2,650.2,635,652,651.2,315.2,57.8,2.6,381.8275862,37.1,1.16,0.92,0.98,0.02,317.2
23814770240106,0,N38,729,0,522.8,531.8,525.2,523.8,530.2,525.2,295.2,3.4,2.6,381.8275862,38,1.18,0.9,1,0,461.1
23814780240106,0,N38,170,0,521.8,529.8,524.8,522.2,529.8,524.6,321.6,57.8,73.5,381.8275862,36.6,1.16,0.9,1,0.02,373.4416667
23814790240106,0,N38,188,0,521.2,529,524.6,521.2,529.2,525,333.2,57.8,73.5,331.775,37.5,1.16,0.9,1,0,373.4416667
23814930240106,0,N38,197,0,522,528.6,524.4,521.6,528.6,524.6,333.2,59.8,74,331.775,36.6,1.18,0.9,1,0.02,373.4416667
23814940240106,0,N38,436,0,523,592,592,522.6,585.4,585.4,319.2,3.3,2.5,381.8275862,36.6,1.18,0.02,0.98,0,461.1
23815040240106,0,N38,201,0,521.6,528.8,524.8,521.4,528.6,524.8,348.8,59.2,73.5,331.775,36.6,1.18,0.92,0.98,0,383.25
23815060240106,0,N38,166,0,648.6,654.2,650,635,653.2,652,320.8,3.4,2.5,381.8275862,36.6,1.18,0.92,1,0,317.2
23815070240106,0,N38,161,0,522.6,528.6,524.6,529,529,524.6,338.8,57.8,72.7,331.775,37.1,1.16,0.9,1,0.02,373.4416667
23815150240106,0,N38,177,0,521.6,528.4,524.6,521.6,528.2,524.8,351.6,58.5,73.5,331.775,36.6,1.16,0.9,0.98,0,383.25
23815190240106,0,N38,499,0,523,530.2,525.2,522,530,525.2,325.8,59.8,2.5,381.8275862,37.9,1.18,0,0.98,0,359.2
23815210240106,0,N38,175,0,521.6,528.8,524.4,521.8,528.4,524.8,347.2,58.5,72.7,331.775,37.1,1.18,0.92,0.98,0,383.25
23815260240106,0,N38,489,0,523,530.6,525,522.2,530.2,525,326.6,3.4,2.5,381.8275862,37.6,1.18,0.9,0.98,0,461.1
23815280250106,0,N38,194,0,521.8,529,524.8,521.6,528.8,524.8,343.8,57.9,71.3,331.775,36.6,1.18,0.9,0.98,0,373.4416667
23815300250106,0,N38,186,0,521.6,528.8,524.8,521.6,528.4,524.6,349.4,57.9,72.7,331.775,36.6,1.16,0.9,0.98,0.02,383.25
23815370250106,0,N38,196,0,521.2,528.6,525,521.2,528.4,525,348.8,57.9,73.5,331.775,37.7,1.18,0.92,0.98,0.02,383.25
23815540250106,0,N38,281,0,522,529.4,525,521.4,529.4,525,339.2,58.5,74,331.775,36.6,1.18,0.9,0.98,0,373.4416667
23815550250106,0,N38,275,0,521.6,529.6,524.8,521.2,529.6,525,336.6,59.6,2.5,331.775,36.6,1.18,0.9,0.98,0,373.4416667
23815590250106,0,N38,234,0,521.6,529.2,525,521.6,529,525,339.2,57.8,73.2,331.775,36.6,1.18,0.92,0.98,0,373.4416667
23815630250106,0,N38,564,0,522.6,530.4,525.2,522.2,530.6,525.6,315.2,59.8,2.5,381.8275862,36.6,0,0,0.98,0,359.2
23815640250106,0,N38,202,0,521.6,529.2,525,521.6,529,525,328.2,59.2,75.7,331.775,37.3,1.18,0.92,0.98,0,373.4416667
23815650250106,1,N38,247,0,521.8,529.2,525,521.2,529.2,525.2,332.2,59.2,73.5,331.775,37.5,1.18,0,0.98,0,373.4416667
23815650250106,1,N38,247,0,521.8,529.2,525,521.2,529.2,525.2,332.2,59.2,73.5,331.775,37.5,1.18,0,0.98,0,373.4416667
23815650250106,1,N38,247,0,521.8,529.2,525,521.2,529.2,525.2,332.2,59.2,73.5,331.775,37.5,1.18,0,0.98,0,373.4416667
23815650250106,1,N38,247,0,521.8,529.2,525,521.2,529.2,525.2,332.2,59.2,73.5,331.775,37.5,1.18,0,0.98,0,373.4416667
23815650250106,1,N38,247,0,521.8,529.2,525,521.2,529.2,525.2,332.2,59.2,73.5,331.775,37.5,1.18,0,0.98,0,373.4416667
23815700250106,0,N38,190,0,521.6,529.2,525,521.2,528.6,525,343.2,59.2,74,331.775,36.6,1.18,0.94,0.98,0.02,373.4416667
23815710250106,0,N38,205,0,521.6,529,525,521.2,528.8,525,344.2,58.8,72.7,331.775,36.6,1.18,0.92,0.98,0.02,373.4416667
23815900250106,0,N38,281,0,521.6,529.2,525,521.2,529,525,343.8,59.1,75.3,331.775,37,1.18,0.9,0.98,0,373.4416667
23815990250106,0,N38,355,0,524,529.2,524.6,523,529.6,524.8,327,58.5,72.7,331.775,36.6,1.14,0.88,0.98,0.02,359.2
23816000250106,0,N38,239,0,522.4,529,524.8,521.6,529.6,525,334.2,57.8,73.5,331.775,36.7,1.16,0.88,0.96,0,373.4416667
23816040250106,0,N38,339,0,522,529.4,524.8,521.8,529.8,524.8,333.8,59.7,74,331.775,36.6,1.18,0.9,0.98,0,359.2
23816090250106,0,N38,173,0,522.2,528.8,525,521.8,529,525,336,59.1,74,331.775,36.7,1.18,0.9,0.98,0.02,373.4416667
23816100250106,0,N38,166,0,522,528.6,524.8,522,528.6,524.8,344.2,60.4,74,331.775,36.6,1.18,0.9,0.96,0.02,373.4416667
23816190250106,0,N38,157,0,521.8,528.6,524.8,522,528.2,524.8,354.4,59.1,72.7,331.775,36.6,1.16,0.9,0.96,0,383.25
23816200250106,0,N38,147,0,521.6,528,524.6,521.8,528,524.6,357.6,57.8,72.8,331.775,36.6,1.14,0.88,0.96,0,391.02
23816500250106,0,N38,181,0,522,528.2,524.4,521.6,528.2,525,354.4,58.5,74,331.775,36.6,1.16,0.9,0.98,0.02,383.25
23816530250106,0,N38,511,0,523.8,531,525,523.2,530.8,525,310.8,3.4,2.6,381.8275862,36.6,1.18,0.9,0.98,0.02,461.1
23816580260106,1,N38,202,0,521.6,528.8,524.6,521.6,529,524.6,344.8,57.8,72.7,331.775,38,1.18,0.9,0.98,0.02,373.4416667
23816580260106,1,N38,202,0,521.6,528.8,524.6,521.6,529,524.6,344.8,57.8,72.7,331.775,38,1.18,0.9,0.98,0.02,373.4416667
23816580260106,1,N38,202,0,521.6,528.8,524.6,521.6,529,524.6,344.8,57.8,72.7,331.775,38,1.18,0.9,0.98,0.02,373.4416667
23816580260106,1,N38,202,0,521.6,528.8,524.6,521.6,529,524.6,344.8,57.8,72.7,331.775,38,1.18,0.9,0.98,0.02,373.4416667
23816580260106,1,N38,202,0,521.6,528.8,524.6,521.6,529,524.6,344.8,57.8,72.7,331.775,38,1.18,0.9,0.98,0.02,373.4416667
23816630260106,0,N38,195,0,521.4,529,524.8,521.4,528.4,524.6,349.4,59.8,73.1,331.775,36.1,1.16,0.88,0.96,0.02,383.25
23816640260106,0,N38,249,0,523.2,528.6,524.6,522.6,528.2,524.8,345.6,57.8,70.6,331.775,36.6,1.16,0.88,0.98,0,373.4416667
23816700260106,0,N38,177,0,522,528.4,524.6,521.2,528.2,524.8,339.8,59.1,72.7,331.775,38,1.12,0.86,0.98,0,373.4416667
23816720260106,0,N38,191,0,522,528.8,524.8,521.8,529,524.8,333.2,58.5,72.7,331.775,36.6,1.16,0.9,0.98,0.02,373.4416667
23816730260106,0,N38,183,0,521.8,528.8,524.8,521.8,528.4,524.8,341,59.1,73.5,331.775,36.6,1.18,0.9,0.98,0.02,373.4416667
23816780260106,0,N38,194,0,522,528.2,524.6,521.6,528.2,524.8,347.8,58.8,74,331.775,36.6,1.16,0.9,0.96,0.02,383.25
23816910260106,0,N38,211,0,521.8,529,524.8,521.6,529,524.8,342.2,57.8,73.5,331.775,36.6,1.16,0.9,0.98,0,373.4416667
23816950260106,0,N38,982,0,636.2,654.8,651.6,602,635,635,285.8,3.4,2.5,381.8275862,36.5,1.18,0.9,0.96,0.02,317.2
23817000260106,0,N38,206,0,522,529,524.8,521.8,528.8,524.6,341,57.8,72.7,331.775,36.6,1.16,0.9,0.98,0.02,373.4416667
23817050260106,0,N38,215,0,522,529.2,524.8,521.6,528.4,524.6,342.2,58.5,72.6,331.775,36.6,1.18,0.9,0.98,0.02,373.4416667
23817130260106,0,N38,268,0,521.6,529.2,525,521.2,529.6,525,336,59.1,74.4,331.775,36.6,1.16,0.9,0.98,0.02,373.4416667
23817150260106,0,N38,177,0,522,528.8,524.8,521.8,528.8,524.8,338.8,59.1,73.5,331.775,37,1.18,0.9,0.98,0.02,373.4416667
23817240260106,0,N38,14426,0,646.8,656.4,648.8,599.8,632.8,632.8,253.8,58.4,2.6,381.8275862,36.6,1.16,0.9,0.98,0,240
23817350260106,0,N38,183,0,521.8,528.2,524.6,521.6,528.2,524.8,353.8,57.9,73.5,331.775,36.6,1.16,0.9,0.98,0,383.25
23817470260106,0,N38,192,0,522,528.4,524.8,521.8,528,525,353.8,58.1,72.7,331.775,36.6,1.16,0.88,0.96,0.02,383.25
23817480260106,0,N38,165,0,521.8,528,524.4,521.8,528,524.8,355.4,57.9,72.7,331.775,36.6,1.16,0.88,0.96,0,383.25
23817490260106,0,N38,157,0,521.4,528.4,524.6,521.6,528,524.8,357.6,57.9,72.7,331.775,36.6,1.14,0.88,0.98,0,391.02
23817580270106,0,N38,267,0,522,529.2,524.8,521.4,529.2,525,338.8,3.3,2.5,331.775,37.9,1.16,0.88,0.98,0.02,461.1
23817640270106,0,N38,176,0,521.8,528.2,524.6,521.2,528,524.6,355.4,59.8,74,331.775,37.9,1.16,0.9,0.98,0,383.25
23817650270106,0,N38,183,0,521.2,528,524.6,521.2,528.2,524.8,355,60.5,73.5,331.775,36.6,1.18,0.9,0.98,0.02,383.25
23817660270106,0,N38,189,0,522,528,524.6,521.6,528,524.8,353.2,58.5,73.2,331.775,36.6,1.16,0.9,0.98,0,383.25
23817670270106,0,N38,174,0,521.6,528,524.6,521.6,528,524.8,354.4,59.8,74,331.775,36.6,1.16,0.9,0.98,0.02,383.25
23817780270106,0,N38,179,0,521.8,528.2,524.6,521.8,528,524.6,352.2,60.5,74.5,331.775,37,1.16,0.9,0.98,0,383.25
23817790270106,0,N38,184,0,521.6,528.4,524.2,521.6,528,524.6,352.2,59.7,74.7,331.775,37,1.16,0.88,0.98,0,383.25
23817830270106,0,N38,179,0,521.8,528.8,525,521.8,529,525,336.6,57.9,72.7,331.775,37.9,1.16,0.9,0.98,0,373.4416667
23817940270106,0,N38,303,0,522.2,529,525,521.6,529.2,525.2,338.2,58.5,73.5,331.775,36.6,1.18,0.92,0.98,0,359.2
23818080270106,0,N38,193,0,521.8,528.6,524.8,521.6,528.2,525,348.8,57.9,73.5,331.775,36.6,1.16,0.9,0.98,0,383.25
23818290270106,0,N38,180,0,522,528.6,524.8,521.6,528,524.8,351.6,59.8,74,331.775,37.9,1.18,0.9,0.98,0,383.25
23818300270106,0,N38,158,0,521.6,528.2,524.6,521.6,527.8,524.6,355.4,60.4,74,331.775,37.9,1.18,0.9,0.98,0,383.25
23818320270106,0,N38,282,0,521.8,529,524.8,521.4,528.8,524.8,346,60.4,74,331.775,37.9,1.16,0.9,0.98,0,373.4416667
23818360270106,0,N38,166,0,521.8,528,524.6,522,528,525,354.4,59.8,74.1,331.775,37.6,1.16,0.9,0.98,0,383.25
23818400270106,0,N38,175,0,522.2,528.8,525,521.8,529,525.2,338.2,61.1,75.3,331.775,37,1.16,0.9,0.98,0,373.4416667
23818430270106,0,N38,167,0,521.8,528.4,524.8,521.6,528,524.8,351,60.4,75.2,331.775,37.9,1.18,0.9,0.98,0,383.25
23818580270106,0,N38,186,0,522,528.8,524.8,521.8,528.6,524.8,345.6,57.9,74,331.775,37.9,1.16,0.9,0.98,0,373.4416667
23818600270106,0,N38,213,0,521.8,528.8,524.8,521.2,528.2,524.8,347.2,58.5,72.7,331.775,37,1.18,0.9,0.98,0,383.25
23818620270106,0,N38,161,0,521.8,528.4,524.6,521.8,528,524.8,352.8,57.9,73.4,331.775,36.9,1.18,0.9,0.98,0,383.25
23818660270106,0,N38,188,0,521.8,528,524.6,521.6,527.8,524.6,353.8,57.9,73.5,331.775,36.6,1.18,0.9,0.98,0.02,383.25
23818690270106,0,N38,174,0,522.2,529.2,524.8,522,529.2,525,329.8,60.4,75.6,331.775,37.5,1.16,0.92,0.98,0,373.4416667
23818860300106,0,N38,300,0,639,655,650.8,600,625.6,625.4,276.8,59.2,2.5,381.8275862,37.9,1.18,0.9,0.98,0,317.2
23818900300106,0,N38,159,0,521.6,528.8,524.6,521.8,528.8,524.6,332.2,60.5,74,331.775,38.7,1.18,0.9,0.98,0.02,457.9
23818910300106,0,N38,195,0,521.6,529,524.8,521.2,528.6,524.8,334.2,59.2,73.5,331.775,38,1.16,0.88,0.98,0,373.4416667
23818930300106,0,N38,198,0,521.8,528.6,524.6,521.2,528.6,524.6,338.2,59.9,74,331.775,38,1.16,0.9,0.98,0,373.4416667
23819020300106,0,N38,177,0,521.8,528.2,524.6,521.8,528,524.6,338.8,58.8,74,331.775,36.6,1.18,0.92,0.98,0,373.4416667
23819040300106,0,N38,169,0,522,528.2,524.4,521.8,528,525,345.6,58,73.5,331.775,37,1.16,0.9,1,0,373.4416667
23819120300106,0,N38,190,0,521.6,528.2,524.6,521.4,528,524.8,347.8,58.6,75.3,331.775,37,1.16,0.9,0.98,0,383.25
23819230300106,0,N38,175,0,521.8,528.2,524.8,521.6,528.4,524.8,338.8,58,73,331.775,36.6,1.18,0.92,1,0.02,373.4416667
23819300300106,0,N38,190,0,513.6,529,524.6,514.6,528.8,524.8,317.6,59.9,72.7,331.775,37.9,1.16,0.9,1,0,373.4416667
23819320300106,0,N38,174,0,522,528.6,524.8,521.8,528.6,525,341,59.2,73.5,331.775,37,1.16,0.9,1,0.02,373.4416667
23819340300106,0,N38,198,0,521.8,529,524.8,521.4,528.4,525,344.8,58.6,73.8,331.775,36.6,1.16,0.9,1,0.02,373.4416667
23819350300106,0,N38,174,0,522,528.4,524.8,521.6,528,524.8,348.2,58.5,73.5,331.775,37.4,1.16,0.9,1,0,383.25
23819370300106,0,N38,210,0,521.6,529,524.8,521,528.2,525,347.8,59.2,74,331.775,36.6,1.16,0.9,1,0,383.25
23819440300106,0,N38,489,0,522.8,530.6,525,521.8,530,525,324.8,57.9,2.5,381.8275862,37,0,0.9,1,0,359.2
23819450300106,0,N38,161,0,522.4,529,524.6,522,529,525,340.4,57.9,72.4,331.775,36.6,1.16,0.9,1,0,373.4416667
23819520300106,0,N38,887,0,532.4,532.4,524.6,539,539,524.8,308.2,57.9,2.5,381.8275862,36.6,1.18,0.92,1,0,359.2
23819860300106,0,N38,643,0,647,658.8,647.8,624.2,651,651,312,59.2,2.5,381.8275862,36.8,1.18,0.92,0.98,0,317.2
23819870300106,0,N38,183,0,606.2,606.2,524.2,612.8,612.8,524.6,333.2,59.2,72.7,381.8275862,37.3,1.16,0.9,0.98,0,373.4416667
23820020300106,0,N38,165,0,522,528.6,524.6,521.6,528,524.8,346.6,59.2,73.2,331.775,38,1.18,0.9,1,0,383.25
23820180310106,0,N38,244,0,521.8,529,524.6,521.6,528.8,524.8,341,57.9,73.7,331.775,38,1.16,0.9,0.98,0,373.4416667
23820190310106,0,N38,196,0,521.8,528.8,524.8,521.8,528.6,524.8,343.8,59.2,74.1,331.775,36.6,1.16,0.9,0.98,0.02,373.4416667
23820210310106,0,N38,179,0,521.8,528.6,524.8,521.4,528,525,347.2,57.2,74,331.775,36.6,1.16,0.9,0.98,0,383.25
23820220310106,0,N38,175,0,522,528.2,524.4,521.8,528.4,524.8,349.8,57.9,73.5,331.775,37,1.16,0.9,0.98,0,383.25
